generation	eq_score	techniques	status	description
15399	4.825	the_feel_felt_found+ownership_language	discard	crossover
15400	5.025	the_feel_felt_found+ownership_language	discard	temp_0.90
15401	5.013	the_feel_felt_found+ownership_language	discard	temp_0.90
15402	5.450	the_feel_felt_found+ownership_language	discard	crossover
15403	5.425	the_feel_felt_found+ownership_language	discard	temp_0.90
15404	5.200	the_feel_felt_found+ownership_language	discard	tone_change
15405	5.238	the_feel_felt_found	discard	remove_ownership_language
15406	5.425	the_feel_felt_found+ownership_language	discard	tone_change
15407	5.325	the_feel_felt_found+strategic_agreement	discard	swap_ownership_language_for_strategic_agreement
15408	5.013	the_feel_felt_found	discard	crossover
15409	4.800	the_feel_felt_found+ownership_language+genuine_admission	discard	add_genuine_admission
15410	5.650	the_feel_felt_found+ownership_language	discard	tone_change
15411	5.450	the_feel_felt_found+ownership_language+casual_professionalism	discard	add_casual_professionalism
15412	5.237	the_feel_felt_found+ownership_language	discard	crossover
15413	5.037	the_feel_felt_found+ownership_language+casual_professionalism	discard	add_casual_professionalism
15414	5.200	the_feel_felt_found+ownership_language+proactive_extras	discard	add_proactive_extras
15415	5.025	the_feel_felt_found	discard	remove_ownership_language
15416	5.338	none	discard	crossover
15417	4.825	the_feel_felt_found	discard	remove_ownership_language
15418	4.800	the_feel_felt_found+ownership_language	discard	crossover
15419	5.013	the_feel_felt_found+ownership_language	discard	tone_change
15420	5.550	the_feel_felt_found+energy_matching	discard	swap_ownership_language_for_energy_matching
15421	5.525	the_feel_felt_found+ownership_language	discard	temp_0.75
15422	5.325	the_feel_felt_found+ownership_language	discard	crossover
15423	5.450	the_feel_felt_found+ownership_language	discard	temp_0.75
15424	5.325	the_feel_felt_found+ownership_language	discard	tone_change
15425	5.550	the_feel_felt_found+ownership_language	discard	crossover
15426	4.825	ownership_language	discard	crossover
15427	5.138	the_feel_felt_found+ownership_language	discard	tone_change
15428	5.238	the_feel_felt_found+ownership_language	discard	temp_0.95
15429	5.113	ownership_language	discard	crossover
15430	5.650	the_feel_felt_found+warmth_injection	discard	swap_ownership_language_for_warmth_injection
15431	4.925	the_feel_felt_found+ownership_language+proactive_extras	discard	add_proactive_extras
15432	4.925	ownership_language+validation_before_solution	discard	swap_the_feel_felt_found_for_validation_before_solution
15433	5.225	the_feel_felt_found	discard	crossover
15434	5.550	the_feel_felt_found+ownership_language	discard	crossover
15435	5.550	ownership_language+warmth_injection	discard	swap_the_feel_felt_found_for_warmth_injection
15436	4.825	the_feel_felt_found	discard	remove_ownership_language
15437	4.925	the_feel_felt_found+ownership_language+validation_before_solution	discard	add_validation_before_solution
15438	5.350	the_feel_felt_found+ownership_language	discard	temp_0.70
15439	5.650	the_feel_felt_found+ownership_language+mirroring	discard	add_mirroring
15440	4.825	the_feel_felt_found+ownership_language	discard	tone_change
15441	5.300	the_feel_felt_found+ownership_language	discard	tone_change
15442	4.612	the_feel_felt_found	discard	crossover
15443	5.325	the_feel_felt_found+ownership_language	discard	tone_change
15444	5.425	ownership_language+warmth_injection	discard	swap_the_feel_felt_found_for_warmth_injection
15445	5.213	the_feel_felt_found+ownership_language	discard	crossover
15446	5.238	the_feel_felt_found+ownership_language+mirroring	discard	add_mirroring
15447	5.550	the_feel_felt_found+ownership_language	discard	temp_0.65
15448	5.137	the_feel_felt_found	discard	remove_ownership_language
15449	5.138	ownership_language	discard	remove_the_feel_felt_found
15450	5.450	the_feel_felt_found+ownership_language	discard	tone_change
15451	5.450	the_feel_felt_found+ownership_language	discard	tone_change
15452	5.425	the_feel_felt_found+ownership_language+warmth_injection	discard	add_warmth_injection
15453	5.425	the_feel_felt_found+ownership_language+strategic_agreement	discard	add_strategic_agreement
15454	5.138	the_feel_felt_found+ownership_language+casual_professionalism	discard	add_casual_professionalism
15455	4.987	the_feel_felt_found+ownership_language	discard	temp_0.85
15456	5.013	the_feel_felt_found	discard	crossover
15457	5.138	the_feel_felt_found+ownership_language	discard	temp_0.65
15458	5.625	the_feel_felt_found+ownership_language+personal_touch	discard	add_personal_touch
15459	5.237	the_feel_felt_found+ownership_language+emotional_labeling	discard	add_emotional_labeling
15460	5.138	the_feel_felt_found+ownership_language+mirroring	discard	add_mirroring
15461	5.138	the_feel_felt_found+ownership_language	discard	crossover
15462	4.925	the_feel_felt_found+ownership_language	discard	tone_change
15463	4.925	ownership_language+warmth_injection	discard	swap_the_feel_felt_found_for_warmth_injection
15464	5.237	the_feel_felt_found	discard	remove_ownership_language
15465	5.450	the_feel_felt_found+ownership_language	discard	tone_change
15466	5.113	the_feel_felt_found+ownership_language+never_say_calm_down	discard	add_never_say_calm_down
15467	5.650	the_feel_felt_found+ownership_language	discard	tone_change
15468	5.138	the_feel_felt_found+ownership_language+never_say_calm_down	discard	add_never_say_calm_down
15469	4.825	the_feel_felt_found+ownership_language	discard	tone_change
15470	5.450	the_feel_felt_found+ownership_language	discard	tone_change
15471	5.237	the_feel_felt_found+ownership_language+proactive_extras	discard	add_proactive_extras
15472	4.900	the_feel_felt_found+ownership_language	discard	crossover
15473	5.350	the_feel_felt_found+ownership_language	discard	crossover
15474	5.013	the_feel_felt_found+ownership_language+emotional_labeling	discard	add_emotional_labeling
15475	5.037	ownership_language	discard	remove_the_feel_felt_found
15476	5.125	the_feel_felt_found+ownership_language	discard	crossover
15477	5.225	the_feel_felt_found+ownership_language	discard	tone_change
15478	5.138	the_feel_felt_found+ownership_language	discard	crossover
15479	5.225	the_feel_felt_found+ownership_language+energy_matching	discard	add_energy_matching
15480	5.137	the_feel_felt_found+ownership_language	discard	tone_change
15481	5.225	ownership_language	discard	remove_the_feel_felt_found
15482	5.550	ownership_language	discard	crossover
15483	5.338	ownership_language	discard	remove_the_feel_felt_found
15484	5.450	the_feel_felt_found+casual_professionalism	discard	swap_ownership_language_for_casual_professionalism
15485	5.013	the_feel_felt_found+ownership_language	discard	tone_change
15486	5.013	the_feel_felt_found+ownership_language	discard	temp_0.75
15487	5.338	the_feel_felt_found+ownership_language+casual_professionalism	discard	add_casual_professionalism
15488	5.200	the_feel_felt_found	discard	remove_ownership_language
15489	5.225	ownership_language+genuine_admission	discard	swap_the_feel_felt_found_for_genuine_admission
15490	5.750	ownership_language+warmth_injection	discard	swap_the_feel_felt_found_for_warmth_injection
15491	5.013	ownership_language	discard	crossover
15492	5.238	the_feel_felt_found	discard	remove_ownership_language
15493	5.450	the_feel_felt_found+personal_touch	discard	swap_ownership_language_for_personal_touch
15494	5.237	ownership_language	discard	remove_the_feel_felt_found
15495	5.300	the_feel_felt_found+ownership_language	discard	tone_change
15496	5.450	ownership_language+concrete_next_steps	discard	swap_the_feel_felt_found_for_concrete_next_steps
15497	5.550	the_feel_felt_found	discard	crossover
15498	4.888	the_feel_felt_found+ownership_language	discard	tone_change
15499	5.450	the_feel_felt_found+ownership_language	discard	tone_change
15500	5.425	ownership_language+personal_touch	discard	swap_the_feel_felt_found_for_personal_touch
15501	5.450	the_feel_felt_found+ownership_language+emotional_labeling	discard	add_emotional_labeling
15502	5.037	the_feel_felt_found+ownership_language+validation_before_solution	discard	add_validation_before_solution
15503	5.238	the_feel_felt_found+ownership_language	discard	tone_change
15504	5.325	the_feel_felt_found+validation_before_solution	discard	swap_ownership_language_for_validation_before_solution
15505	4.888	the_feel_felt_found	discard	remove_ownership_language
15506	5.450	ownership_language+emotional_labeling	discard	swap_the_feel_felt_found_for_emotional_labeling
15507	5.337	the_feel_felt_found	discard	crossover
15508	5.237	the_feel_felt_found+ownership_language+genuine_admission	discard	add_genuine_admission
15509	5.137	the_feel_felt_found+ownership_language	discard	temp_0.70
15510	5.450	the_feel_felt_found+ownership_language	discard	crossover
15511	5.025	the_feel_felt_found+ownership_language	discard	temp_0.90
15512	5.013	ownership_language+mirroring	discard	swap_the_feel_felt_found_for_mirroring
15513	5.075	ownership_language+mirroring	discard	swap_the_feel_felt_found_for_mirroring
15514	4.912	the_feel_felt_found+ownership_language	discard	temp_0.85
15515	5.200	the_feel_felt_found+mirroring	discard	swap_ownership_language_for_mirroring
15516	5.037	the_feel_felt_found+ownership_language+strategic_agreement	discard	add_strategic_agreement
15517	4.700	the_feel_felt_found+ownership_language+validation_before_solution	discard	add_validation_before_solution
15518	5.425	the_feel_felt_found+ownership_language+validation_before_solution	discard	add_validation_before_solution
15519	5.350	the_feel_felt_found+ownership_language	discard	crossover
15520	5.013	the_feel_felt_found+ownership_language	discard	tone_change
15521	5.212	the_feel_felt_found+ownership_language+casual_professionalism	discard	add_casual_professionalism
15522	5.112	the_feel_felt_found+ownership_language+concrete_next_steps	discard	add_concrete_next_steps
15523	5.325	the_feel_felt_found+mirroring	discard	swap_ownership_language_for_mirroring
15524	5.238	the_feel_felt_found+ownership_language	discard	tone_change
15525	5.338	the_feel_felt_found+ownership_language	discard	temp_0.70
15526	4.925	the_feel_felt_found	discard	crossover
15527	5.450	the_feel_felt_found+ownership_language+proactive_extras	discard	add_proactive_extras
15528	5.113	the_feel_felt_found+ownership_language	discard	tone_change
15529	5.325	the_feel_felt_found+ownership_language+emotional_labeling	discard	add_emotional_labeling
15530	5.237	the_feel_felt_found+ownership_language	discard	tone_change
15531	5.550	the_feel_felt_found+ownership_language	discard	crossover
15532	5.237	the_feel_felt_found+ownership_language	discard	tone_change
15533	5.325	the_feel_felt_found+ownership_language	discard	temp_0.70
15534	5.450	the_feel_felt_found+ownership_language+concrete_next_steps	discard	add_concrete_next_steps
15535	5.112	the_feel_felt_found	discard	crossover
15536	5.550	none	discard	crossover
15537	5.425	the_feel_felt_found+ownership_language	discard	tone_change
15538	5.013	the_feel_felt_found+ownership_language	discard	tone_change
15539	4.988	the_feel_felt_found+ownership_language	discard	temp_0.90
15540	4.800	the_feel_felt_found	discard	crossover
15541	5.237	the_feel_felt_found+ownership_language	discard	tone_change
15542	5.450	the_feel_felt_found+ownership_language	discard	tone_change
15543	5.200	the_feel_felt_found	discard	remove_ownership_language
15544	5.138	the_feel_felt_found+ownership_language	discard	crossover
15545	5.325	ownership_language+never_say_calm_down	discard	swap_the_feel_felt_found_for_never_say_calm_down
15546	5.338	the_feel_felt_found+ownership_language	discard	tone_change
15547	5.450	the_feel_felt_found+concrete_next_steps	discard	swap_ownership_language_for_concrete_next_steps
15548	5.113	ownership_language	discard	crossover
15549	5.450	ownership_language	discard	remove_the_feel_felt_found
15550	4.912	the_feel_felt_found+ownership_language+energy_matching	discard	add_energy_matching
15551	5.138	the_feel_felt_found+ownership_language	discard	crossover
15552	4.912	the_feel_felt_found+ownership_language+personal_touch	discard	add_personal_touch
15553	5.450	the_feel_felt_found+ownership_language+proactive_extras	discard	add_proactive_extras
15554	5.112	the_feel_felt_found+ownership_language+warmth_injection	discard	add_warmth_injection
15555	5.300	the_feel_felt_found+ownership_language	discard	temp_0.65
15556	5.138	the_feel_felt_found+ownership_language	discard	crossover
15557	5.550	the_feel_felt_found+ownership_language+genuine_admission	discard	add_genuine_admission
15558	5.350	the_feel_felt_found+strategic_agreement	discard	swap_ownership_language_for_strategic_agreement
15559	5.200	the_feel_felt_found+ownership_language	discard	temp_0.85
15560	5.325	the_feel_felt_found+ownership_language+genuine_admission	discard	add_genuine_admission
15561	5.237	the_feel_felt_found+ownership_language	discard	tone_change
15562	5.325	the_feel_felt_found+ownership_language	discard	tone_change
15563	5.013	the_feel_felt_found	discard	remove_ownership_language
15564	5.425	the_feel_felt_found+ownership_language	discard	tone_change
15565	5.137	the_feel_felt_found+ownership_language+mirroring	discard	add_mirroring
15566	5.237	the_feel_felt_found	discard	crossover
